tra_id,amount_eur
119175,16.19
14585,25.00
115734,14.50
165423,10.60
178024,24.95
7546,118.00
246933,14.00
183258,22.28
232927,8.91
198728,99.40
33478,9.99
172355,18.50
278154,73.65
40467,96.95
175705,118.93
229077,11.95
8451,7.99
3872,108.98
202395,9.99
208840,2.23
72108,0.76
32187,7.50
278039,9.10
108537,1.00
267627,186.99
142801,176.79
79870,7.92
238942,11.98
10258,10.00
124834,2.00
250760,1.78
184096,16.00
242927,44.99
280956,39.26
106020,1.98
72609,25.00
256002,19.30
141348,3.57
200433,1.79
43092,14.49
195722,638.81
98003,57.20
66803,100.45
64886,167.95
176782,16.99
81650,47.88
44045,15.38
34601,0.77
284159,89.85
241701,24.00
115368,37.53
233444,180.00
132039,60.00
251835,2.99
272838,12.00
68819,41.00
220469,341.00
175409,34.00
224144,1.00
80626,15.00
240840,12.99
53790,29.69
96269,4.95
237655,80.40
253511,50.00
41748,1.46
262858,56.00
114705,1.00
171635,0.77
278310,34.00
151199,121.57
67587,5.00
110749,12.00
76474,3.57
156520,0.77
186817,23.97
75511,4.95
120270,7.68
138844,118.00
266379,9.49
176858,9.86
10335,249.00
63756,21.99
263560,9.99
191700,21.06
249845,8.99
244448,9.62
122845,89.00
113475,11.27
45540,9.70
205780,442.41
85280,500.00
207575,10.56
107086,119.00
103857,10.62
38107,137.24
36157,1.57
279803,31.40
185247,17.99
231909,11.50
171305,7.08
225899,228.00
7794,68.00
100399,16.59
272481,94.99
123460,1053.00
131928,41.18
45241,23.00
206558,150.00
177884,251.59
143951,4.99
273065,60.50
50466,268.68
195877,80.00
151372,9.56
73168,63.32
112381,0.99
284967,8.99
59780,1.00
157031,30.00
78535,11.50
85685,1.98
240897,0.96
19036,699.00
36051,0.00
2016,393.30
59384,28.91
140021,23.97
196430,1361.04
133233,75.08
115934,7.95
27091,69.90
79329,25.70
163141,1.00
81571,1.00
185343,8.62
81920,44.85
124581,13.98
103590,36.34
9757,1.00
284618,483.00
262952,25.70
116366,1.29
51302,5.00
138180,5.00
21692,712.03
38522,409.47
152236,4.49
233363,0.99
4250,4.49
141947,556.27
68186,1034.19
139004,12.95
92029,9.99
196260,280.00
255413,3510.95
119899,879.00
23577,52.90
74900,375.00
108899,1.00
106148,4.45
64194,1.00
259822,50.40
106920,18.08
196339,145.53
123090,49.99
90221,177.70
221336,9.99
250945,77.51
15216,49.66
112478,51.86
1750,15.00
88377,1.00
218392,443.21
263428,3.99
188680,871.62
24618,89.99
198842,246.98
1018,97.67
258740,11.85
166686,1200.00
236527,15.00
187890,9.99
153485,54.48
156220,5.85
257878,21.26
99132,15.30
70417,91.01
232862,251.50
171330,1.53
101987,8.94
202076,231.70
121788,24.99
85479,1.79
277626,5.49
20785,10.99
148962,1.00
284040,3.87
66983,56.33
157406,0.68
27256,0.12
144528,15.00
262681,10.83
255399,139.00
269913,200.00
177660,1.98
95575,62.59
169188,69.99
187765,29.50
87906,4.99
97318,27.00
67363,253.73
190950,309.60
59337,182.60
113878,8.99
42742,276.00
183395,59.00
11679,68.18
18630,7.50
214237,1.00
236945,615.00
159842,1.79
226057,19.95
144937,86.00
269689,18.39
238453,10.00
136925,1.79
106403,313.79
133046,1.79
22721,1.46
123685,10.90
178732,78.61
154918,1.18
101175,9.03
223394,3684.62
86430,240.27
56258,2.13
77251,1.00
94761,38.02
135673,0.49
183714,179.65
273697,25.06
179968,19.00
265897,49.99
11867,734.61
57763,1.79
218658,17.98
48330,15.41
247430,13.40
93487,15.95
239713,28.98
47975,1.00
260524,50.00
270841,12.56
203404,130.00
173777,18.00
176439,1.29
128454,1.98
183004,4.00
143971,1200.00
125680,35.00
54980,12.31
47852,30.46
35447,91.22
170579,1.29
22275,52.34
91949,31.31
279366,39.99
231450,1.79
154356,25.00
68842,1.78
170513,20.00
48167,21.96
205146,9.99
194902,5.15
146364,318.00
126748,24.92
94431,1.99
92665,4.06
106521,10.00
181193,78.90
20797,9.99
54086,64.99
232270,5.00
147736,52.13
77036,12.28
173422,103.02
72356,11.98
210537,495.00
252274,1519.00
250637,18.74
188566,34.38
237208,10.86
7651,4.86
218612,4.99
98212,47.38
158813,925.40
205436,269.00
85115,45.00
88092,2.28
52106,4.76
272,18.92
78932,560.03
48775,34.66
14866,15.00
27851,30.24
78726,0.99
82879,296.94
114081,15.47
259164,151.42
1566,285.00
58604,73.89
251328,15.00
13886,25.00
70362,433.45
279486,38.00
138536,74.99
40976,17.20
28094,118.00
106248,15.95
53280,11.70
91290,4.58
47060,4.95
233677,454.30
77860,24.70
217527,15.00
9824,8.07
118797,9.99
258530,699.00
252341,200.00
99476,267.54
151514,15.95
28815,93.00
49482,7.99
247608,23.94
150981,63.00
160965,9.19
73474,338.00
221253,12.31
183419,29.50
217307,40.78
215192,126.99
200232,9.72
141204,39.00
52606,3.54
250303,130.00
68176,7.99
239872,34.85
98081,50.00
265601,2772.86
203495,26.84
10090,113.49
245154,56.87
56682,1.00
149210,58.90
74400,41.75
155710,0.89
236896,67.33
769,0.76
238467,2.87
206319,4.49
78402,115.00
105633,0.92
98299,57.00
123671,17.00
184993,80.00
211597,3.85
151449,9.00
177085,72.42
136586,32.87
252060,1.00
204671,45.00
166401,9.99
112978,250.00
109250,5.91
49132,28.22
201925,112.57
239550,125.76
34557,225.75
263488,85.00
181549,0.99
223095,3.81
254315,9.99
55935,4.49
9989,29.00
107240,4.38
98708,7.60
217135,2.00
212815,276.00
52053,104.65
222185,0.01
173891,1.29
190068,1.00
50484,69.99
88456,15.00
78623,69.99
227391,10.00
177392,5.29
52765,28.75
63336,291.79
42634,100.00
179021,1.29
35219,506.06
104081,1.00
270467,106.22
50096,30.19
180774,0.76
46750,543.39
14035,99.45
27005,89.99
152078,20.00
3653,1.00
98471,16.99
151367,63.40
121135,5.00
27955,1.29
130136,3.60
159603,365.00
204748,472.14
93585,10.00
21494,74.90
246346,15.93
37529,31.40
242419,13.70
57378,109.00
89002,188.90
128881,94.87
214525,10.49
149693,80.60
62477,12.18
7562,127.95
100679,7.98
65963,4.57
27369,100.00
274990,19.00
27586,31.43
201976,39.95
48844,0.89
121836,2.34
35508,159.06
140059,750.00
31394,1.00
274905,4.49
191076,30.60
88588,1234.55
20219,1.00
95707,148.95
135882,172.20
62197,39.90
172277,10.00
4572,49.99
165257,31.15
58943,0.74
47770,49.99
269247,11.34
213233,1.98
233994,9.99
199561,148.49
241245,11.27
164221,141.85
209844,2.29
10642,4.00
254706,174.90
226864,7.68
163759,795.29
210973,1.00
81048,184.50
147195,29.99
143284,6.84
183343,48.48
22368,55.00
51735,120.00
81705,45.00
161049,9.81
76813,313.68
100024,23.08
191883,357.51
162912,672.64
242405,1.98
35868,2.69
125678,24.83
135113,0.01
74278,49.99
221590,76.90
247319,49.75
236743,69.65
16944,1.39
237508,13.00
132723,77.13
117664,3.00
99747,198.75
240596,243.39
9474,63.50
146650,4.26
236280,0.76
140768,108.87
249327,76.44
87722,1.00
105244,5.49
222426,11.27
28337,19.27
153377,0.79
263051,524.93
101301,23.99
271663,39.90
223818,26.13
110042,130.40
102863,0.76
213987,8.52
36,1.00
92808,22.72
269113,62.50
89703,162.00
85202,7.68
62136,45.00
69591,652.40
93834,12.36
278922,225.00
222665,158.00
166551,57.49
124092,1.00
101722,30.40
14106,0.89
139198,69.99
1773,16.94
277161,6.99
217714,1481.74
29052,52.95
236116,27.00
146681,49.80
62257,0.77
181693,35.00
90441,359.40
281048,1.46
149982,1.00
155484,68.19
69940,67.88
25675,15.79
94025,0.99
130723,4.99
46350,227.10
147167,59.66
63242,7.00
193526,5.00
153497,383.05
138816,251.99
283539,13.99
258212,1.00
118429,60.85
84174,0.90
58782,115.02
25497,54.48
253476,0.89
21639,34.00
184052,43.39
130953,10.00
83006,0.99
226370,97.55
81749,69.00
213624,408.76
182681,6.90
176329,60.00
212820,0.89
86614,230.82
164215,0.89
183875,0.77
37157,133.00
201132,37.15
6476,9.99
254095,39.95
189547,0.79
7948,200.00
86789,0.54
254426,24.66
57325,7.20
46674,20.00
194301,240.00
204227,2.87
194472,1.29
253196,11.50
140172,60.00
82967,4.40
272763,5.61
19292,4.77
181216,7.59
108603,11.70
17073,60.00
205097,46.89
133261,34.97
219260,8.97
41759,88.00
133508,71.00
54751,12.28
109264,42.81
7833,149.53
261955,217.00
95448,1.00
60521,23.93
155039,4.99
131478,20.00
152428,34.90
160179,27.60
129699,0.76
180121,35.99
133658,4.13
280656,14.03
216489,79.99
114385,37.53
37203,45.00
93924,1.52
169350,95.94
127527,154.00
140401,4.95
243879,236.01
54561,67.21
227884,105.00
232158,254.75
240429,99.99
218151,467.76
65924,0.89
253944,2.89
86218,32.90
4267,238.70
195155,11.50
219607,8.99
188204,15.41
212750,1.48
889,23.99
22456,7.00
175001,10.00
60246,1.69
264464,43.96
74102,9.99
59901,24.20
138269,153.67
201752,1.98
40912,61.00
138199,6.74
98983,1.99
121650,15.00
250661,89.28
217948,39.00
26961,82.80
8895,200.00
143568,167.00
64310,24.94
153335,106.79
251769,120.83
23513,20.00
34202,100.00
222502,1.00
193383,26.87
16062,100.00
233033,7.57
239702,5.39
92682,0.76
119766,4.77
228027,53.40
68130,40.90
19107,95.35
282853,2.92
111845,14.27
28276,10.00
30092,54.98
222968,209.03
220066,79.99
253796,19.69
128231,5.99
150069,86.00
234911,1.00
44478,2.99
226844,234.85
260861,1.79
218665,44.89
187351,87.91
45699,2.99
106800,99.92
129283,11.99
245460,75.66
282347,124.00
130246,99.45
56064,49.99
51553,31.76
198915,59.40
89524,14.99
258931,160.00
4544,7.60
148135,10.00
243827,2624.31
253293,25.46
225404,22.25
268223,11.00
117441,722.22
255575,34.95
118563,0.77
86172,7.79
6488,0.00
69053,47.85
112988,27.91
249154,202.17
264621,29.57
147579,1291.77
6740,129.15
112418,10.00
146228,35.99
255934,209.94
174858,75.00
272810,4.49
104793,50.00
43823,82.56
250854,4.50
47645,1.98
30645,70.06
218716,40.00
72951,179.50
253296,272.76
175124,888.62
224815,8.93
122425,364.20
170036,6.00
208871,505.99
272668,191.00
176131,1.29
46508,0.76
166630,7.99
131776,18.69
273642,0.89
122863,52.56
140536,12.89
189020,9.99
188269,2.92
209561,144.41
162089,0.99
51298,145.70
178277,58.80
90758,12.99
119460,0.00
88142,1050.00
269531,7.59
16891,22.70
79742,70.00
44351,107.00
191237,0.00
11942,16.22
4349,16.00
251039,49.99
39084,3.75
281022,320.90
121068,6.83
84782,230.00
163677,11.85
174811,0.89
211179,115.00
126228,1.00
153257,2.88
257526,25.75
182180,6.90
11660,17.99
195181,8.62
83114,196.00
29751,385.00
71571,8.99
44826,22.00
162499,35.60
230292,0.39
220774,71.00
132197,9.99
91507,105.00
218159,200.13
75855,1.99
138295,17.94
270954,0.00
57828,24.00
262518,69.99
183307,38.64
94140,26.95
152465,7.58
26310,1.78
281018,312.90
35361,181.01
102330,0.00
129129,38.37
62927,2.00
194688,15.81
111868,6.03
261826,2.00
71972,71.22
209645,74.16
79922,37.00
275289,19.98
268076,13.36
69333,13.93
167869,21.65
15818,89.62
55070,7.95
157364,0.77
253555,25.90
133618,15.95
196160,65.85
142761,58.90
190859,84.75
5177,5.00
246596,24.00
244420,7.39
128165,54.57
39664,6.99
161947,102.85
14730,54.85
246342,39.00
29011,58.90
256580,10.00
14528,30.00
232764,20.25
209015,43.35
72986,2.28
53797,15.00
192297,27.80
36199,111.50
199183,0.00
249559,158.37
19022,136.40
56197,64.99
5924,69.94
33883,1.00
228175,1.00
229428,15.99
22543,1.00
27508,26.16
123978,22.71
24773,1.00
247117,10.60
221747,1.90
227620,23.39
59838,0.76
180466,0.76
167423,1.29
109067,167.65
254225,39.95
241151,14.95
236026,5.26
268336,0.77
248499,1.00
236488,105.00
249674,106.46
189126,500.00
262913,1.98
253662,53.69
42805,12.13
168694,20.00
269363,10.00
67279,1.98
73164,14.98
60136,30.98
169472,4.98
8551,12.99
215492,10.35
43239,1.98
56001,1.00
94024,10.82
179319,16.35
17402,9.99
280148,10.97
139158,71.74
109174,3.99
87562,1.00
22720,172.45
282128,59.99
10361,1.98
278769,26.95
214361,46.20
281321,4.99
218511,407.80
75577,0.76
123649,10.00
234556,1.98
100542,1.98
284785,10.00
57966,29.99
23684,39.38
37277,18.98
226691,11.84
217690,7.40
271906,13.20
234075,15.00
240917,104.00
258337,15.00
33134,62.65
68863,1.00
153820,30.34
48298,25.00
189219,765.13
36250,69.00
147576,5.83
250860,18.35
4991,1510.00
9038,273.56
12328,500.00
14602,0.77
53689,0.99
161104,1.00
195952,5.99
99085,4.99
173140,24.04
196697,226.98
129653,831.17
47873,27.37
99424,0.89
211176,2.67
100889,38.37
168979,0.49
187484,390.66
75099,205.37
10522,497.61
233633,7.74
197744,1.00
200324,1.39
35110,7.56
51343,2.99
161005,59.93
200381,28.75
109173,74.95
51082,1.00
108275,7.60
219483,1.00
60391,200.00
108730,249.74
192769,10.48
51400,2.67
46316,24.00
266438,59.99
283937,15.00
53947,19.95
45183,26.90
70419,517.54
238306,9.99
256818,0.89
233343,3.27
134475,120.00
41672,3.74
138817,412.98
256009,8.92
162518,19.99
26643,21.74
159703,0.76
262075,4.56
2929,45.03
232294,53.98
147851,12.29
22581,41.62
142590,10.80
160049,130.18
52293,1.29
101657,5.99
30103,1088.96
50850,54.00
252455,4.68
253326,0.89
58505,7.78
160136,24.49
132073,1007.46
252974,12.00
201222,5.99
144924,7.00
260094,1.79
275666,158.00
193307,15.25
237311,0.99
128119,2.50
172416,514.90
139076,696.00
112618,8.49
124429,1.98
276794,100.00
180166,136.67
85729,27.63
95985,22.76
86094,89.72
154185,177.00
157861,21.74
124233,7.39
118119,1.29
226273,1923.00
139900,59.00
53823,73.90
164049,0.99
97548,29.70
243156,5.74
267006,14.95
282024,5.99
276402,1.00
65807,2.58
256224,9.99
108839,69.00
209532,11.50
245881,326.27
218979,28.00
59109,7.34
200610,560.28
266558,32.40
138764,2756.03
102120,18.25
10118,308.00
54468,77.95
232124,15.92
89841,5.49
1035,7.99
56054,137.19
50601,750.00
222093,18.62
99562,12.56
247211,3.59
260324,138.00
218458,44.00
20627,76.76
112492,172.50
201971,1158.30
159935,0.00
71632,7.99
1782,21.45
185277,17.99
172174,126.73
152409,89.99
73874,1.00
259621,0.99
3175,17.99
39152,285.70
106123,320.00
96240,42.81
112813,75.66
132592,2.32
126264,68.69
21663,19.59
128310,27.13
195559,33.00
187883,45.39
215829,189.50
74183,47.63
4944,90.00
207577,4.49
173267,220.00
52848,29.74
218850,346.90
185475,302.00
55355,3.27
200086,228.06
196759,105.00
24102,4.49
267802,400.00
34463,13.80
125956,95.39
154437,14.51
92000,390.06
152391,9.72
31010,10.09
7873,30.80
60161,9.80
217923,6.99
49656,4.49
180653,49.98
216510,131.41
217195,27.83
15565,10.00
166121,48.75
44129,8.00
270428,1.00
265088,20.60
149616,182.70
251514,15.98
65389,3.84
74638,57.11
149003,133.85
72173,163.89
261525,6000.00
258498,3.59
56641,64.00
84627,19.95
134471,139.78
208044,25.00
75486,28.75
154343,2.12
42752,0.87
283283,34.10
101437,10.00
271910,1.18
49635,49.99
261804,414.00
215745,8.40
145346,160.23
210718,3.58
47049,11.85
137731,7.40
201720,1.79
233007,1.79
232160,15.95
274677,4.70
146091,85.25
228304,95.96
64411,4.68
27925,515.20
128438,1.00
240180,9.00
113131,6.28
244333,1.79
42188,18.03
136164,78.53
263287,5.09
57288,144.79
138255,17.99
22490,60.00
170956,13.25
219148,8.99
146533,1.79
266046,0.12
226701,507.00
48016,33.30
225190,178.05
211285,55.00
136938,30.00
66432,50.00
62003,67.70
183658,1260.00
13219,2.00
185357,31.47
276664,1.00
56869,20.42
116861,140.00
54555,19.95
10622,3.99
238829,2.00
223710,125.42
235314,7.70
231745,2.80
106536,119.00
77215,1.78
243106,1.78
172963,1.29
192997,0.89
265430,7.50
126511,6.99
248050,10.99
113488,101.92
349,9.39
11111,4.99
143983,4000.00
269985,17.99
39188,20.00
138853,2.28
1000,24.89
185882,80.10
191483,12.99
206838,59.00
78508,1.00
106336,22.74
238016,135.76
4579,1.29
198852,40.50
35806,102.92
127443,127.20
75362,35.70
2564,493.12
240962,32.45
268120,1064.35
155748,9.99
202748,5.36
167810,250.00
183241,2.69
258056,9.03
56399,10.47
93342,14.98
68102,1.00
215370,30.00
70710,25.00
221597,3159.00
202714,48.50
246053,2.37
273794,1.00
219414,13.61
220215,79.00
66560,123.31
29123,190.40
92994,47.45
188081,0.92
255473,9.17
219226,40.00
230623,1.00
193335,0.76
166363,10.50
196614,9.99
172657,51.18
203112,175.00
67276,25.00
27826,38.00
3549,11.50
112949,3.35
182242,0.77
100976,55.06
129349,2.50
1576,1.79
46975,7.64
255117,216.75
210829,9.99
144208,125.50
2439,17.99
231741,66.61
40577,12.46
60402,100.00
279111,60.00
30787,39.99
161557,42.73
160960,3.51
259242,3.40
146486,75.84
250328,1.98
165256,82.41
254293,5.80
196085,44.90
276836,150.72
223631,12.50
112576,0.77
104993,1.29
254352,393.20
173161,7.58
217034,1.00
10409,8.99
67223,7.95
3366,1.00
69612,30.39
42786,259.03
71684,0.89
173550,5.00
120514,45.85
29481,3.45
50796,8.95
130716,39.00
161446,9.99
185582,187.10
139037,0.89
220692,33.60
245873,1.00
141632,7.94
15132,0.00
113541,1.00
163522,7.40
219557,23.32
97301,1.00
216237,0.75
88325,1.00
208961,174.46
262892,0.99
128352,32.00
275895,62.29
96625,15.00
129015,81.75
237836,1.98
110910,0.00
37720,17.51
17092,9.99
248238,14.20
271732,19.78
48398,48.00
117041,115.00
10590,4.32
181653,123.19
230226,100.60
194138,3.95
25245,37.56
259292,8.95
192906,1.00
216769,7.66
275787,47.08
67485,119.50
58602,0.99
171767,274.67
228076,5.00
284913,16.48
37451,24.95
222507,70.27
10115,12.98
112782,4.47
195987,150.00
111658,1.00
110239,33.99
117212,50.00
238560,56.99
114046,68.90
188741,49.85
217595,169.10
512,544.01
269364,46.47
247057,20.24
50453,37.00
205796,381.88
2241,1.98
202396,429.16
3767,28.00
12905,7.68
44039,45.00
154080,29.99
61718,12.32
98655,29.40
211622,21.31
109115,17.99
13701,0.89
98424,14.70
51288,122.10
258365,418.00
229755,3.50
217149,89.90
150741,1.29
75209,198.10
21113,185.00
144551,12.95
202417,262.00
234684,18.21
278342,12.14
224161,25.74
210955,1.00
12426,208.06
78366,5.20
144124,76.03
222315,108.00
230532,225.00
65126,0.00
154617,144.78
282201,137.36
188488,130.00
217343,82.00
64614,122.27
150801,105.41
139223,13.27
172071,1.98
226022,20.01
236101,206.47
210851,6.95
144018,28.00
222655,8.07
189234,25.86
103288,46.00
89795,2.99
162034,19.00
243445,10.22
183083,368.00
